baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,geneName
138.897373308257,0.0385401878207502,0.389682506231638,0.0989015088037873,0.921216470929311,0.979686082473122,0610005C13Rik
0,NA,NA,NA,NA,NA,0610006L08Rik
9.51560172363767,-0.188042539202718,0.948618776450807,-0.198227722105888,0.84286689871999,NA,0610009B22Rik
4.45067233208189,0.874050442920093,1.25833986037236,0.694606020555883,0.487302238195387,NA,0610009E02Rik
3.8009098143165,0.326156876272353,1.36363258768013,0.239182371570649,0.810964171456994,NA,0610009L18Rik
15.5940781649589,-0.873306990795583,0.786526851280835,-1.11033334637391,0.266855408666219,0.633653803500106,0610010F05Rik
12.2378608787116,0.0655311943123588,0.858379399401477,0.0763429252356845,0.939146276068426,0.984219137789217,0610010K14Rik
80.4621928852711,0.286015560610035,0.382642491500288,0.747474645297776,0.454777102064303,0.784770409914382,0610012G03Rik
0,NA,NA,NA,NA,NA,0610025J13Rik
127.097405741155,-0.142035551969983,0.343420693387896,-0.413590545662177,0.679173998340603,0.902455724527501,0610030E20Rik
0,NA,NA,NA,NA,NA,0610031O16Rik
0,NA,NA,NA,NA,NA,0610038B21Rik
0,NA,NA,NA,NA,NA,0610039H22Rik
0,NA,NA,NA,NA,NA,0610039K10Rik
1.22906233363456,0.48756682816096,2.34269980965675,0.208121768803318,0.83513389025049,NA,0610040B10Rik
0.285072889847592,0,4.56206176915063,0,1,NA,0610040F04Rik
226.433041602332,0.468767543174118,0.371636937731076,1.26135885748076,0.207179584393238,0.576394504237974,0610040J01Rik
0,NA,NA,NA,NA,NA,0610042G04Rik
0.240502942071749,0,4.56206176915431,0,1,NA,0610043K17Rik
0,NA,NA,NA,NA,NA,1100001I12Rik
0,NA,NA,NA,NA,NA,1110002E22Rik
2.26746164809266,-0.236681535791091,2.11881956280651,-0.111704432008166,0.911057765092934,NA,1110002J07Rik
7.76699368116036,-1.70654917919742,1.06255463937957,-1.60608134015008,0.108256039210024,NA,1110002L01Rik
0,NA,NA,NA,NA,NA,1110002O04Rik
127.40930134465,0.756538957909583,0.406559197024992,1.86083346151207,0.0627676985384582,0.317323645282177,1110004F10Rik
0.978672054855387,-0.124750875007807,2.71287463000603,-0.0459847549267434,0.96332240086134,NA,1110006O24Rik
26.5685355670545,-0.752215931137171,0.667118023341804,-1.12756049876915,0.259505576908672,0.628204642018304,1110008P14Rik
0,NA,NA,NA,NA,NA,1110015O18Rik
0,NA,NA,NA,NA,NA,1110017D15Rik
4.26531376085164,-0.262011435942467,1.27772847980435,-0.205060339566499,0.837524982379823,NA,1110018N20Rik
2.08591367514711,-2.57969166685142,2.1811849649162,-1.18270192961399,0.236927299199163,NA,1110019D14Rik
4.53556174475361,-0.508496057143379,1.36579925481736,-0.37230658557606,0.709664595924275,NA,1110020A21Rik
0,NA,NA,NA,NA,NA,1110025L11Rik
1.96370801194389,1.62977822471481,1.96052215306822,0.831298040761337,0.405805281139908,NA,1110025M09Rik
24.1095110391822,-0.300506065918401,0.716446014998286,-0.419439929356184,0.674894647600929,0.900709688120891,1110028F11Rik
0,NA,NA,NA,NA,NA,1110028F18Rik
59.0944884221806,0.104357964650052,0.442036240751278,0.236084635216077,0.813366996306151,0.951347187459632,1110032A03Rik
1.99540132223718,1.12224505825915,1.96472465232433,0.571197117586677,0.567866031882297,NA,1110032F04Rik
0,NA,NA,NA,NA,NA,1110036E04Rik
23.7600995750516,0.0600494330382805,0.623899186728776,0.0962486156667895,0.923323120290438,0.979894084181885,1110038B12Rik
75.0767128006247,1.18935661078998,0.401665009149823,2.96106602192561,0.00306576212264363,0.0487865300001973,1110038F14Rik
0.912046747828582,1.48637726676851,2.88651504690859,0.514938340044475,0.606596108098612,NA,1110046J04Rik
1.23524302929422,-1.12506699147522,2.69110588102091,-0.418068645834333,0.675896928382526,NA,1110051M20Rik
0,NA,NA,NA,NA,NA,1110057P08Rik
0,NA,NA,NA,NA,NA,1110058D11Rik
3.6838986460332,0.195486345821968,1.72191396987915,0.113528520728413,0.909611552974742,NA,1110059E24Rik
44.9334615512836,0.435695877573995,0.478934203180458,0.909719695692373,0.362970354424883,0.720288348416642,1110059G10Rik
25.9786281997946,0.0771042698208199,0.569546584865448,0.135378337557823,0.892312750573551,0.973625415504946,1110065P20Rik
0,NA,NA,NA,NA,NA,1190005I06Rik
25.5894321522223,0.409232156118918,0.60695513725588,0.674237898321625,0.500160078845318,0.815134867582128,1190007I07Rik
0,NA,NA,NA,NA,NA,1190028D05Rik
35.5071324947204,-0.235991903676259,0.519519343354974,-0.454250465732921,0.649648563974153,0.887791801519671,1300002E11Rik
0,NA,NA,NA,NA,NA,1300017J02Rik
0,NA,NA,NA,NA,NA,1500002C15Rik
0.309441741757238,3.13763802942418,4.44114128389589,0.706493630545291,0.479881212360866,NA,1500002F19Rik
0,NA,NA,NA,NA,NA,1500004A13Rik
0.556526492323075,2.11862827736604,4.0867887805553,0.51840904708517,0.604172903792052,NA,1500009C09Rik
3.92559694860566,-0.111951448016191,1.26233557209238,-0.0886859647238066,0.92933148710736,NA,1500009L16Rik
9.71019090811135,0.778033121551106,0.834130304809599,0.932747697889602,0.350950251358224,NA,1500011B03Rik
0,NA,NA,NA,NA,NA,1500012K07Rik
4.52315526341738,-0.0337686002103792,1.2478389401111,-0.0270616656724726,0.978410549916302,NA,1500015A07Rik
0,NA,NA,NA,NA,NA,1500015L24Rik
0.639134293075572,1.81334687001354,3.6743933936357,0.493509179815744,0.621652855157078,NA,1500026H17Rik
2.7361205607415,-1.86732956404419,1.69099525259012,-1.10427841898667,0.269472381436628,NA,1500035N22Rik
0,NA,NA,NA,NA,NA,1520401A03Rik
0,NA,NA,NA,NA,NA,1600002D24Rik
0.309441741757238,3.13763802942418,4.44114128389589,0.706493630545291,0.479881212360866,NA,1600010M07Rik
60.3984001537648,0.163168805084655,0.457368641740056,0.356755558194546,0.721274809190718,0.922174800413337,1600012H06Rik
0,NA,NA,NA,NA,NA,1600012P17Rik
87.7106798613107,-0.545660992860195,0.404692376323688,-1.34833524124446,0.177550582235663,0.540442578876327,1600014C10Rik
0,NA,NA,NA,NA,NA,1600014C23Rik
0,NA,NA,NA,NA,NA,1600015H23Rik
0,NA,NA,NA,NA,NA,1600019K03Rik
6.44389089930813,-0.511905716491768,1.09045287863283,-0.469443225399687,0.63875285757183,NA,1600020E01Rik
0.221733005748015,-1.42626194538513,4.51152690705758,-0.316137302241058,0.751898294434777,NA,1600023N17Rik
0,NA,NA,NA,NA,NA,1600025M17Rik
0,NA,NA,NA,NA,NA,1600027J07Rik
0.139127391202409,2.04561786522705,4.55781737505848,0.448815232576272,0.653564949345402,NA,1600029I14Rik
0,NA,NA,NA,NA,NA,1600029O15Rik
0.0714493722864209,-0.33671214631737,4.56206176917606,-0.0738070116876525,0.941163947725451,NA,1700001C19Rik
0,NA,NA,NA,NA,NA,1700001D01Rik
0,NA,NA,NA,NA,NA,1700001F09Rik
0,NA,NA,NA,NA,NA,1700001G01Rik
0.142536444923796,0,4.56206176917278,0,1,NA,1700001G11Rik
0,NA,NA,NA,NA,NA,1700001G17Rik
0.764532006876441,-2.70536061635847,3.54819155360312,-0.76246182752203,0.445784417494989,NA,1700001J03Rik
0,NA,NA,NA,NA,NA,1700001J04Rik
0,NA,NA,NA,NA,NA,1700001J11Rik
0,NA,NA,NA,NA,NA,1700001K19Rik
0.142536444923796,0,4.56206176917278,0,1,NA,1700001K23Rik
17.1034703954086,0.0846444021336465,0.697064048897939,0.121429877595136,0.903350553074451,0.975659574413615,1700001L05Rik
0,NA,NA,NA,NA,NA,1700001L19Rik
0.0714493722864209,-0.33671214631737,4.56206176917606,-0.0738070116876525,0.941163947725451,NA,1700001O22Rik
0.45234048633008,1.55674471806607,4.41939084355778,0.352253234251811,0.724648356890707,NA,1700001P01Rik
0,NA,NA,NA,NA,NA,1700003C15Rik
0,NA,NA,NA,NA,NA,1700003D09Rik
0.126450425690052,-0.33671214631737,4.56206176917606,-0.0738070116876525,0.941163947725451,NA,1700003E16Rik
0,NA,NA,NA,NA,NA,1700003E24Rik
0,NA,NA,NA,NA,NA,1700003F12Rik
0,NA,NA,NA,NA,NA,1700003G18Rik
0,NA,NA,NA,NA,NA,1700003H04Rik
0,NA,NA,NA,NA,NA,1700003I22Rik
0,NA,NA,NA,NA,NA,1700003L19Rik
0,NA,NA,NA,NA,NA,1700003M07Rik
0,NA,NA,NA,NA,NA,1700003P14Rik
0,NA,NA,NA,NA,NA,1700006A11Rik
0,NA,NA,NA,NA,NA,1700006F04Rik
0.0952825800579625,-0.336712146317371,4.56206176917606,-0.0738070116876526,0.941163947725451,NA,1700006H20Rik
0,NA,NA,NA,NA,NA,1700006H21Rik
0,NA,NA,NA,NA,NA,1700007F19Rik
0,NA,NA,NA,NA,NA,1700007J10Rik
0.0952825800579625,-0.336712146317371,4.56206176917606,-0.0738070116876526,0.941163947725451,NA,1700007K13Rik
2.40789988110393,-1.16208253081359,1.83458350020261,-0.633431256023641,0.526452059334829,NA,1700007L15Rik
0,NA,NA,NA,NA,NA,1700007P06Rik
0,NA,NA,NA,NA,NA,1700008C04Rik
4.97018421948823,0.132335030633946,1.18515272836293,0.111660739976308,0.911092409555258,NA,1700008J07Rik
0,NA,NA,NA,NA,NA,1700008K24Rik
0,NA,NA,NA,NA,NA,1700008O03Rik
0,NA,NA,NA,NA,NA,1700008P02Rik
0,NA,NA,NA,NA,NA,1700009C05Rik
0,NA,NA,NA,NA,NA,1700009J07Rik
0,NA,NA,NA,NA,NA,1700009N14Rik
0,NA,NA,NA,NA,NA,1700010B08Rik
0,NA,NA,NA,NA,NA,1700010D01Rik
0.719574036616894,-0.479319128492785,3.43205591557163,-0.139659475336069,0.88892904651892,NA,1700010G06Rik
0,NA,NA,NA,NA,NA,1700010H22Rik
0.0952825800579625,-0.336712146317371,4.56206176917606,-0.0738070116876526,0.941163947725451,NA,1700010I02Rik
0.782140537159146,-0.695674983743803,2.9188625882568,-0.238337695834895,0.811619186532567,NA,1700010I14Rik
0,NA,NA,NA,NA,NA,1700010J16Rik
0,NA,NA,NA,NA,NA,1700010K23Rik
0,NA,NA,NA,NA,NA,1700010L04Rik
0,NA,NA,NA,NA,NA,1700010N08Rik
0.578811466210996,2.11456963108785,3.74158659520989,0.565153198323673,0.571969566883801,NA,1700011B04Rik
0,NA,NA,NA,NA,NA,1700011C11Rik
0.3108166311518,-1.23841290275325,4.52573052509533,-0.273638232741921,0.784362649499602,NA,1700011L22Rik
0,NA,NA,NA,NA,NA,1700011M02Rik
0,NA,NA,NA,NA,NA,1700012A03Rik
0,NA,NA,NA,NA,NA,1700012B07Rik
0,NA,NA,NA,NA,NA,1700012B09Rik
0,NA,NA,NA,NA,NA,1700012C14Rik
0.269349170262894,-1.73513477101933,4.49173553578245,-0.386294953742657,0.699278237352589,NA,1700012D01Rik
0.139127391202409,2.04561786522705,4.55781737505848,0.448815232576272,0.653564949345402,NA,1700012D14Rik
0,NA,NA,NA,NA,NA,1700012D16Rik
0.161302679372707,0,4.56206176912863,0,1,NA,1700012H19Rik
0,NA,NA,NA,NA,NA,1700012I11Rik
0,NA,NA,NA,NA,NA,1700012J15Rik
0,NA,NA,NA,NA,NA,1700012P22Rik
0,NA,NA,NA,NA,NA,1700013D24Rik
0,NA,NA,NA,NA,NA,1700013F07Rik
0,NA,NA,NA,NA,NA,1700013G24Rik
0,NA,NA,NA,NA,NA,1700013H16Rik
0,NA,NA,NA,NA,NA,1700013N06Rik
0,NA,NA,NA,NA,NA,1700014D04Rik
0,NA,NA,NA,NA,NA,1700014L14Rik
0,NA,NA,NA,NA,NA,1700015C15Rik
0,NA,NA,NA,NA,NA,1700015G11Rik
0,NA,NA,NA,NA,NA,1700015I17Rik
0.488831545893649,2.61926539395621,4.4114802536612,0.593738437746019,0.552687070046333,NA,1700016A09Rik
0,NA,NA,NA,NA,NA,1700016B01Rik
20.4251226209597,0.0971845888307949,0.641958019727179,0.151387763443,0.8796698415725,0.968915427358207,1700016C15Rik
0,NA,NA,NA,NA,NA,1700016C19Rik
0,NA,NA,NA,NA,NA,1700016D06Rik
0,NA,NA,NA,NA,NA,1700016G22Rik
0,NA,NA,NA,NA,NA,1700016H13Rik
0,NA,NA,NA,NA,NA,1700016J18Rik
0,NA,NA,NA,NA,NA,1700016K05Rik
0,NA,NA,NA,NA,NA,1700016K19Rik
0,NA,NA,NA,NA,NA,1700016L04Rik
0,NA,NA,NA,NA,NA,1700016L21Rik
0,NA,NA,NA,NA,NA,1700016P04Rik
40.5196870724949,0.0117643654181273,0.478988949528084,0.0245608284485852,0.980405264236249,0.995497890910639,1700017B05Rik
0,NA,NA,NA,NA,NA,1700017G19Rik
0,NA,NA,NA,NA,NA,1700017J07Rik
0,NA,NA,NA,NA,NA,1700017L05Rik
0,NA,NA,NA,NA,NA,1700017M07Rik
0,NA,NA,NA,NA,NA,1700017N19Rik
0,NA,NA,NA,NA,NA,1700018A04Rik
